split,batch_idx,sample_idx,label,num_steps,schedule_mode,overlap_fraction,total_frame_activity,duplicated_boundary_activity,duplicated_boundary_activity_fraction,partition_1_activity,partition_1_activity_fraction,partition_2_activity,partition_2_activity_fraction,partition_3_activity,partition_3_activity_fraction
train,9,14,0,309,saccade,0.3,4860.0,42.0,0.008641975308641974,1943.0,0.3997942386831276,1814.0,0.37325102880658434,1145.0,0.23559670781893005
train,9,15,0,309,saccade,0.3,4688.0,49.0,0.010452218430034129,1982.0,0.4227815699658703,1679.0,0.3581484641638225,1076.0,0.2295221843003413
train,9,16,0,309,saccade,0.3,5502.0,50.0,0.009087604507451835,1987.0,0.36114140312613596,1974.0,0.35877862595419846,1591.0,0.2891675754271174
train,9,17,0,309,saccade,0.3,5852.0,52.0,0.00888585099111415,2202.0,0.3762816131237184,2335.0,0.3990088858509911,1367.0,0.23359535201640466
train,9,18,0,309,saccade,0.3,4250.0,45.0,0.010588235294117647,1494.0,0.35152941176470587,1597.0,0.37576470588235295,1204.0,0.2832941176470588
train,9,19,0,309,saccade,0.3,5339.0,47.0,0.00880314665667728,1983.0,0.37141786851470315,2134.0,0.39970031841168757,1269.0,0.23768495973028658
train,9,20,0,309,saccade,0.3,5121.0,56.0,0.010935364186682289,1744.0,0.3405584846709627,1866.0,0.36438195664909195,1567.0,0.3059949228666276
train,9,21,0,309,saccade,0.3,4581.0,60.0,0.01309757694826457,1363.0,0.2975332896747435,1691.0,0.36913337699192317,1587.0,0.3464309102815979
train,9,22,0,309,saccade,0.3,4679.0,59.0,0.01260953195127164,1659.0,0.3545629407993161,1770.0,0.37828595853814917,1309.0,0.27976063261380635
train,9,23,0,309,saccade,0.3,5613.0,94.0,0.016746837698200605,2000.0,0.3563156957063959,2004.0,0.3570283270978087,1703.0,0.30340281489399606
train,9,24,0,309,saccade,0.3,5673.0,91.0,0.01604089546976908,1965.0,0.3463775780010576,2122.0,0.3740525295258241,1677.0,0.29561078794288737
train,9,25,0,309,saccade,0.3,5169.0,53.0,0.010253433933062488,1954.0,0.3780228284000774,2037.0,0.3940800928612885,1231.0,0.23815051267169665
train,9,26,0,309,saccade,0.3,2558.0,20.0,0.007818608287724784,1120.0,0.43784206411258797,820.0,0.3205629397967162,638.0,0.24941360437842064
train,9,27,0,309,saccade,0.3,2844.0,48.0,0.016877637130801686,953.0,0.3350914205344585,821.0,0.2886779184247539,1118.0,0.3931082981715893
train,9,28,0,309,saccade,0.3,5656.0,72.0,0.01272984441301273,2023.0,0.35767326732673266,2140.0,0.3783592644978784,1565.0,0.2766973125884017
train,9,29,0,309,saccade,0.3,5572.0,78.0,0.01399856424982053,2113.0,0.3792175161521895,1865.0,0.3347092605886576,1672.0,0.30007178750897345
train,9,30,0,309,saccade,0.3,3673.0,51.0,0.013885107541519195,1094.0,0.2978491696161176,1071.0,0.2915872583719031,1559.0,0.4244486795534985
train,9,31,0,309,saccade,0.3,3794.0,65.0,0.01713231418028466,1200.0,0.316288877174486,1454.0,0.38323668950975226,1205.0,0.3176067474960464
train,9,32,0,309,saccade,0.3,5106.0,74.0,0.014492753623188406,2112.0,0.4136310223266745,1638.0,0.3207990599294947,1430.0,0.2800626713670192
train,9,33,0,309,saccade,0.3,4619.0,56.0,0.01212383632820957,1702.0,0.3684780255466551,1682.0,0.364148084000866,1291.0,0.27949772678068846
train,9,34,0,309,saccade,0.3,4505.0,76.0,0.016870144284128745,1887.0,0.4188679245283019,1197.0,0.2657047724750278,1497.0,0.33229744728079913
train,9,35,0,309,saccade,0.3,3885.0,33.0,0.008494208494208495,1648.0,0.4241956241956242,1268.0,0.32638352638352636,1002.0,0.2579150579150579
train,9,36,0,309,saccade,0.3,4857.0,91.0,0.018735845171916822,1999.0,0.4115709285567223,1487.0,0.30615606341362983,1462.0,0.30100885320156473
train,9,37,0,309,saccade,0.3,3655.0,47.0,0.012859097127222982,1202.0,0.32886456908344736,1178.0,0.3222982216142271,1322.0,0.3616963064295486
train,9,38,0,309,saccade,0.3,4686.0,46.0,0.009816474605207,2012.0,0.4293640631668801,1282.0,0.27358087921468205,1438.0,0.3068715322236449
train,9,39,0,309,saccade,0.3,4098.0,75.0,0.018301610541727673,1534.0,0.3743289409468033,1305.0,0.3184480234260615,1334.0,0.32552464616886284
train,9,40,0,309,saccade,0.3,4310.0,58.0,0.01345707656612529,1749.0,0.40580046403712294,1297.0,0.3009280742459397,1322.0,0.3067285382830626
train,9,41,0,309,saccade,0.3,4983.0,93.0,0.018663455749548464,1690.0,0.33915312061007424,1895.0,0.38029299618703594,1491.0,0.2992173389524383
train,9,42,0,309,saccade,0.3,4366.0,70.0,0.01603298213467705,1907.0,0.4367842418689876,1250.0,0.2863032524049473,1279.0,0.2929454878607421
train,9,43,0,309,saccade,0.3,4255.0,79.0,0.018566392479435957,1660.0,0.3901292596944771,1285.0,0.3019976498237368,1389.0,0.3264394829612221
train,9,44,0,309,saccade,0.3,3338.0,54.0,0.016177351707609346,1348.0,0.4038346315158778,802.0,0.2402636309167166,1242.0,0.372079089275015
train,9,45,0,309,saccade,0.3,4003.0,49.0,0.012240819385460905,1644.0,0.4106919810142393,1153.0,0.28803397451911067,1255.0,0.3135148638521109
train,9,46,0,309,saccade,0.3,1676.0,23.0,0.013723150357995227,461.0,0.27505966587112174,604.0,0.360381861575179,634.0,0.37828162291169454
train,9,47,0,309,saccade,0.3,3149.0,27.0,0.008574150523975865,1295.0,0.4112416640203239,975.0,0.309622102254684,906.0,0.28771038424896794
train,9,48,0,309,saccade,0.3,5084.0,21.0,0.004130605822187254,2135.0,0.41994492525570415,1622.0,0.3190401258851298,1348.0,0.26514555468135326
train,9,49,0,309,saccade,0.3,2569.0,33.0,0.012845465161541456,902.0,0.35110938108213313,785.0,0.30556636823666794,915.0,0.3561697158427404
train,9,50,0,309,saccade,0.3,4000.0,40.0,0.01,1647.0,0.41175,1124.0,0.281,1269.0,0.31725
train,9,51,0,309,saccade,0.3,3545.0,42.0,0.011847672778561354,1487.0,0.41946403385049363,931.0,0.26262341325811,1169.0,0.32976022566995766
train,9,52,0,309,saccade,0.3,3825.0,39.0,0.01019607843137255,1701.0,0.4447058823529412,1153.0,0.301437908496732,1010.0,0.26405228758169935
train,9,53,0,309,saccade,0.3,4713.0,58.0,0.012306386590282199,1752.0,0.3717377466581795,1686.0,0.3577339274347549,1333.0,0.28283471249734776
train,9,54,0,309,saccade,0.3,4166.0,23.0,0.005520883341334613,1841.0,0.4419107057129141,1326.0,0.3182909265482477,1022.0,0.24531925108017283
train,9,55,0,309,saccade,0.3,3418.0,34.0,0.00994733762434172,1201.0,0.3513750731421884,969.0,0.283499122293739,1282.0,0.37507314218841425
train,9,56,0,309,saccade,0.3,4357.0,42.0,0.009639660316731696,1763.0,0.4046362175809043,1659.0,0.380766582510902,977.0,0.2242368602249254
train,9,57,0,309,saccade,0.3,4895.0,48.0,0.009805924412665985,2070.0,0.42288049029622066,1299.0,0.26537282941777324,1574.0,0.32155260469867214
train,9,58,0,309,saccade,0.3,5062.0,52.0,0.010272619517977083,1996.0,0.39431054919004344,1665.0,0.3289213749506124,1453.0,0.28704069537732124
train,9,59,0,309,saccade,0.3,4301.0,54.0,0.012555219716345037,1673.0,0.38897930713787493,1295.0,0.30109276912345967,1387.0,0.32248314345501045
train,9,60,0,309,saccade,0.3,4532.0,25.0,0.005516328331862313,1900.0,0.41924095322153576,1445.0,0.3188437775816417,1212.0,0.2674315975286849
train,9,61,0,309,saccade,0.3,4078.0,57.0,0.013977439921530162,1351.0,0.3312898479646886,1426.0,0.34968121628249144,1358.0,0.33300637567435015
train,9,62,0,309,saccade,0.3,3937.0,59.0,0.014986029972059944,1328.0,0.33731267462534925,1255.0,0.3187706375412751,1413.0,0.3589027178054356
train,9,63,0,309,saccade,0.3,4988.0,59.0,0.011828388131515637,2125.0,0.4260224538893344,1361.0,0.27285485164394546,1561.0,0.3129510825982358
train,9,64,0,309,saccade,0.3,4736.0,83.0,0.01752533783783784,1617.0,0.34142736486486486,1581.0,0.3338260135135135,1621.0,0.3422719594594595
train,9,65,0,309,saccade,0.3,5218.0,51.0,0.009773859716366424,2133.0,0.4087773093139134,1619.0,0.3102721349175929,1517.0,0.2907244154848601
train,9,66,0,309,saccade,0.3,3961.0,77.0,0.019439535470840697,1322.0,0.3337541024993688,1297.0,0.3274425650088362,1419.0,0.3582428679626357
train,9,67,0,309,saccade,0.3,3635.0,41.0,0.011279229711141679,1335.0,0.3672627235213205,1270.0,0.3493810178817056,1071.0,0.29463548830811553
train,9,68,0,309,saccade,0.3,4805.0,48.0,0.009989594172736732,2001.0,0.41644120707596255,1486.0,0.309261186264308,1366.0,0.28428720083246617
train,9,69,0,309,saccade,0.3,2273.0,26.0,0.011438627364716234,709.0,0.311922569291685,716.0,0.31500219973603166,874.0,0.3845138583369996
train,9,70,0,309,saccade,0.3,4358.0,22.0,0.005048187241854061,1486.0,0.34098210188159706,1236.0,0.2836163377696191,1658.0,0.38044974759063793
train,9,71,0,309,saccade,0.3,5048.0,75.0,0.014857369255150554,1814.0,0.3593502377179081,1545.0,0.30606180665610144,1764.0,0.34944532488114105
train,9,72,0,309,saccade,0.3,3987.0,8.0,0.00200652119388011,1749.0,0.43867569601203915,1177.0,0.29520943064961125,1069.0,0.2681213945322298
train,9,73,0,309,saccade,0.3,5157.0,104.0,0.020166763622261004,1976.0,0.3831685088229591,1558.0,0.3021136319565639,1727.0,0.334884622842738
train,9,74,0,309,saccade,0.3,3431.0,58.0,0.016904692509472456,1127.0,0.32847566307199066,1045.0,0.3045759253861848,1317.0,0.383853104051297
train,9,75,0,309,saccade,0.3,4231.0,99.0,0.023398723705979674,1186.0,0.2803119829827464,1526.0,0.3606712361143938,1618.0,0.3824155046088395
train,9,76,0,309,saccade,0.3,4894.0,78.0,0.015937883122190438,1958.0,0.40008173273395997,1243.0,0.2539844707805476,1771.0,0.36187167960768285
train,9,77,0,309,saccade,0.3,5376.0,40.0,0.00744047619047619,2111.0,0.39267113095238093,1572.0,0.2924107142857143,1733.0,0.32235863095238093
train,9,78,0,309,saccade,0.3,3810.0,75.0,0.01968503937007874,1418.0,0.3721784776902887,1242.0,0.32598425196850395,1225.0,0.3215223097112861
train,9,79,0,309,saccade,0.3,4674.0,75.0,0.016046213093709884,1409.0,0.3014548566538297,1688.0,0.36114676936243045,1652.0,0.35344458707744975
train,9,80,0,309,saccade,0.3,4333.0,72.0,0.01661666282021694,1596.0,0.3683360258481422,1192.0,0.275098084468036,1617.0,0.37318255250403876
train,9,81,0,309,saccade,0.3,4837.0,41.0,0.008476328302666942,1575.0,0.3256150506512301,1745.0,0.36076080215009304,1558.0,0.3221004755013438
train,9,82,0,309,saccade,0.3,4310.0,67.0,0.015545243619489559,1450.0,0.33642691415313225,1287.0,0.2986078886310905,1640.0,0.3805104408352668
train,9,83,0,309,saccade,0.3,5673.0,57.0,0.010047593865679535,2067.0,0.3643574828133263,2295.0,0.40454785827604445,1368.0,0.24114225277630882
train,9,84,0,309,saccade,0.3,4631.0,80.0,0.017274886633556467,1716.0,0.37054631828978624,1344.0,0.29021809544374866,1651.0,0.3565104729000216
train,9,85,0,309,saccade,0.3,4177.0,38.0,0.009097438352884846,1635.0,0.3914292554464927,1128.0,0.2700502753172133,1452.0,0.3476179075891788
train,9,86,0,309,saccade,0.3,5558.0,69.0,0.01241453760345448,2210.0,0.39762504498020873,1675.0,0.3013673983447283,1742.0,0.31342209427851747
train,9,87,0,309,saccade,0.3,5185.0,56.0,0.010800385728061716,2020.0,0.38958534233365477,1546.0,0.29816779170684665,1675.0,0.32304725168756027
train,9,88,0,309,saccade,0.3,4390.0,34.0,0.007744874715261959,1629.0,0.37107061503416855,1290.0,0.2938496583143508,1505.0,0.3428246013667426
train,9,89,0,309,saccade,0.3,5269.0,58.0,0.011007781362687418,2046.0,0.3883089770354906,1577.0,0.2992977794647941,1704.0,0.32340102486240274
train,9,90,0,309,saccade,0.3,4428.0,61.0,0.013775971093044263,1567.0,0.3538843721770551,1295.0,0.29245709123757907,1627.0,0.3674345076784101
train,9,91,0,309,saccade,0.3,4838.0,75.0,0.015502273666804465,1721.0,0.3557255064076065,1682.0,0.3476643241008681,1510.0,0.31211244315832987
train,9,92,0,309,saccade,0.3,4045.0,53.0,0.013102595797280594,1481.0,0.3661310259579728,1014.0,0.2506798516687268,1603.0,0.39629171817058095
train,9,93,0,309,saccade,0.3,2310.0,61.0,0.026406926406926406,744.0,0.3220779220779221,737.0,0.319047619047619,890.0,0.3852813852813853
train,9,94,0,309,saccade,0.3,4075.0,27.0,0.006625766871165644,1726.0,0.42355828220858893,1366.0,0.33521472392638035,1010.0,0.24785276073619633
train,9,95,0,309,saccade,0.3,4871.0,32.0,0.006569492917265448,2028.0,0.4163416136316978,1640.0,0.3366865120098542,1235.0,0.2535413672757134
train,9,96,0,309,saccade,0.3,5187.0,48.0,0.009253903990746095,2027.0,0.3907846539425487,1752.0,0.3377674956622325,1456.0,0.2807017543859649
train,9,97,0,309,saccade,0.3,4676.0,51.0,0.010906757912745937,1449.0,0.30988023952095806,1857.0,0.39713430282292556,1421.0,0.30389221556886226
train,9,98,0,309,saccade,0.3,3962.0,45.0,0.011357900050479555,1398.0,0.3528520949015649,1074.0,0.27107521453811206,1535.0,0.38743059061080265
train,9,99,0,309,saccade,0.3,2870.0,39.0,0.013588850174216028,936.0,0.32613240418118467,927.0,0.3229965156794425,1046.0,0.36445993031358886
train,9,100,0,309,saccade,0.3,4065.0,66.0,0.016236162361623615,1356.0,0.3335793357933579,1351.0,0.3323493234932349,1424.0,0.3503075030750307
train,9,101,0,309,saccade,0.3,5252.0,99.0,0.01884996191926885,2128.0,0.4051789794364052,1606.0,0.3057882711348058,1617.0,0.3078827113480579
train,9,102,0,309,saccade,0.3,5145.0,82.0,0.015937803692905733,2057.0,0.3998056365403304,1596.0,0.31020408163265306,1574.0,0.30592808551992223
train,9,103,0,309,saccade,0.3,3969.0,105.0,0.026455026455026454,1364.0,0.3436633912824389,1124.0,0.2831947593852356,1586.0,0.399596875787352
train,9,104,0,309,saccade,0.3,4287.0,97.0,0.022626545369722417,1493.0,0.3482621880102636,1458.0,0.34009797060881736,1433.0,0.33426638675064146
train,9,105,0,309,saccade,0.3,5079.0,103.0,0.020279582594999016,2104.0,0.4142547745619216,1437.0,0.2829297105729474,1641.0,0.32309509746012993
train,9,106,0,309,saccade,0.3,4475.0,39.0,0.00871508379888268,1842.0,0.4116201117318436,1202.0,0.26860335195530727,1470.0,0.32849162011173183
train,9,107,0,309,saccade,0.3,4779.0,63.0,0.013182674199623353,1680.0,0.35153797865662273,1904.0,0.3984097091441724,1258.0,0.2632349863988282
train,9,108,0,309,saccade,0.3,4779.0,49.0,0.010253191044151497,1689.0,0.3534212178279975,1490.0,0.31178070726093327,1649.0,0.34505126595522073
train,9,109,0,309,saccade,0.3,3619.0,86.0,0.02376347057198121,1445.0,0.39928156949433546,1012.0,0.2796352583586626,1248.0,0.34484664271898313
train,9,110,0,309,saccade,0.3,4926.0,46.0,0.00933820544051969,1938.0,0.3934226552984166,1560.0,0.3166869671132765,1474.0,0.29922858302882666
train,9,111,0,309,saccade,0.3,4756.0,40.0,0.008410428931875526,1858.0,0.3906644238856182,1423.0,0.2992010092514718,1515.0,0.3185449957947855
train,9,112,0,309,saccade,0.3,5153.0,62.0,0.012031826120706385,1969.0,0.38210751018823985,1609.0,0.3122452940034931,1637.0,0.3176790219289734
train,9,113,0,309,saccade,0.3,3775.0,89.0,0.02357615894039735,1126.0,0.29827814569536426,1239.0,0.3282119205298013,1499.0,0.39708609271523176
train,9,114,0,309,saccade,0.3,2684.0,39.0,0.014530551415797318,945.0,0.3520864381520119,1028.0,0.3830104321907601,750.0,0.27943368107302535
train,9,115,0,309,saccade,0.3,4614.0,29.0,0.006285218899003034,1929.0,0.41807542262678804,1685.0,0.36519289120069354,1029.0,0.22301690507152144
train,9,116,0,309,saccade,0.3,4851.0,28.0,0.005772005772005772,2006.0,0.41352298495155637,1556.0,0.32075860647289217,1317.0,0.2714904143475572
train,9,117,0,309,saccade,0.3,3773.0,18.0,0.004770739464617015,1541.0,0.40842830638749006,1323.0,0.35064935064935066,927.0,0.2456930824277763
train,9,118,0,309,saccade,0.3,3606.0,46.0,0.012756516916250694,1352.0,0.37493067110371603,1219.0,0.33804769828064335,1081.0,0.2997781475318913
train,9,119,0,309,saccade,0.3,5142.0,42.0,0.008168028004667444,2046.0,0.39789964994165694,1713.0,0.3331388564760793,1425.0,0.27712952158693116
train,9,120,0,309,saccade,0.3,4172.0,65.0,0.01558005752636625,1697.0,0.4067593480345158,1319.0,0.31615532118887824,1221.0,0.2926653883029722
train,9,121,0,309,saccade,0.3,4114.0,25.0,0.006076810889645114,1804.0,0.4385026737967914,1491.0,0.3624210014584346,844.0,0.20515313563441906
train,9,122,0,309,saccade,0.3,5070.0,37.0,0.007297830374753451,2005.0,0.39546351084812625,1768.0,0.3487179487179487,1334.0,0.2631163708086785
train,9,123,0,309,saccade,0.3,4426.0,43.0,0.009715318572074107,1864.0,0.42114776321735203,1561.0,0.3526886579304112,1044.0,0.2358788974243109
train,9,124,0,309,saccade,0.3,3473.0,31.0,0.008926000575871005,1549.0,0.4460120932911028,1249.0,0.35963144255686724,706.0,0.20328246472790096
train,9,125,0,309,saccade,0.3,4462.0,38.0,0.008516360376512775,1738.0,0.38951142985208426,1298.0,0.29090094128193633,1464.0,0.3281039892424922
train,9,126,0,309,saccade,0.3,4121.0,38.0,0.0092210628488231,1823.0,0.4423683571948556,1420.0,0.3445765590876001,916.0,0.22227614656636738
train,9,127,0,309,saccade,0.3,5060.0,61.0,0.012055335968379446,1896.0,0.37470355731225297,1896.0,0.37470355731225297,1329.0,0.2626482213438735
train,9,128,0,309,saccade,0.3,4116.0,45.0,0.010932944606413994,1613.0,0.39188532555879496,1032.0,0.25072886297376096,1516.0,0.3683187560738581
train,9,129,0,309,saccade,0.3,3417.0,133.0,0.038923031899326895,1222.0,0.3576236464735148,957.0,0.2800702370500439,1371.0,0.40122914837576823
train,9,130,0,309,saccade,0.3,4101.0,48.0,0.011704462326261888,1452.0,0.35405998536942207,1339.0,0.32650573030968055,1358.0,0.33113874664715925
train,9,131,0,309,saccade,0.3,4288.0,35.0,0.00816231343283582,1710.0,0.3987873134328358,1077.0,0.2511660447761194,1536.0,0.3582089552238806
train,9,132,0,309,saccade,0.3,4666.0,57.0,0.01221603086155165,1945.0,0.416845263609087,1235.0,0.26468066866695245,1543.0,0.33069009858551224
train,9,133,0,309,saccade,0.3,3789.0,55.0,0.014515703351807865,1281.0,0.33808392715756136,1144.0,0.3019266297176036,1419.0,0.3745051464766429
train,9,134,0,309,saccade,0.3,3813.0,72.0,0.01888276947285602,1349.0,0.3537896669289273,950.0,0.24914765276685025,1586.0,0.4159454497770784
train,9,135,0,309,saccade,0.3,3523.0,67.0,0.019017882486517174,1355.0,0.38461538461538464,839.0,0.23814930456996877,1396.0,0.39625319330116376
train,9,136,0,309,saccade,0.3,4190.0,98.0,0.023389021479713605,1590.0,0.3794749403341289,1113.0,0.2656324582338902,1585.0,0.37828162291169454
train,9,137,0,309,saccade,0.3,5128.0,70.0,0.013650546021840874,2091.0,0.4077613104524181,1861.0,0.3629095163806552,1246.0,0.24297971918876754
train,9,138,0,309,saccade,0.3,4585.0,58.0,0.012649945474372955,1534.0,0.33456924754634676,1498.0,0.3267175572519084,1611.0,0.3513631406761178
train,9,139,0,309,saccade,0.3,4952.0,54.0,0.010904684975767368,1901.0,0.3838852988691438,1718.0,0.34693053311793215,1387.0,0.28008885298869146
train,9,140,0,309,saccade,0.3,3639.0,39.0,0.010717230008244023,1458.0,0.40065952184666115,798.0,0.21929101401483925,1422.0,0.3907666941467436
train,9,141,0,309,saccade,0.3,4161.0,52.0,0.012496995914443643,1581.0,0.37995674116798844,1100.0,0.26435952895938475,1532.0,0.3681807257870704
train,9,142,0,309,saccade,0.3,3735.0,62.0,0.016599732262382864,1403.0,0.3756358768406961,921.0,0.2465863453815261,1473.0,0.39437751004016064
train,9,143,0,309,saccade,0.3,3987.0,36.0,0.009029345372460496,1567.0,0.3930273388512666,942.0,0.236267870579383,1514.0,0.3797341359418109
train,9,144,0,309,saccade,0.3,2759.0,48.0,0.017397607828923523,835.0,0.3026458861906488,932.0,0.3378035520115984,1040.0,0.3769481696266763
train,9,145,0,309,saccade,0.3,4400.0,63.0,0.014318181818181818,1690.0,0.3840909090909091,1161.0,0.26386363636363636,1612.0,0.3663636363636364
train,9,146,0,309,saccade,0.3,4029.0,51.0,0.012658227848101266,1624.0,0.4030776867709109,953.0,0.23653512037726482,1503.0,0.3730454206999255
train,9,147,0,309,saccade,0.3,4277.0,37.0,0.008650923544540565,1698.0,0.39700724807107785,1041.0,0.24339490296937105,1575.0,0.36824877250409166
train,9,148,0,309,saccade,0.3,3453.0,53.0,0.015348971908485375,1044.0,0.3023457862728063,1097.0,0.3176947581812916,1365.0,0.3953084274543875
train,9,149,0,309,saccade,0.3,3975.0,55.0,0.013836477987421384,1625.0,0.4088050314465409,1299.0,0.3267924528301887,1106.0,0.27823899371069183
train,9,150,0,309,saccade,0.3,3593.0,60.0,0.016699137211244084,1160.0,0.3228499860840523,1174.0,0.32674645143334263,1319.0,0.3671026996938492
train,9,151,0,309,saccade,0.3,5147.0,70.0,0.013600155430347776,1918.0,0.37264425879152907,1691.0,0.3285408976102584,1608.0,0.31241499902856035
train,9,152,0,309,saccade,0.3,3573.0,33.0,0.009235936188077247,1167.0,0.3266162888329135,1389.0,0.3887489504617968,1050.0,0.2938706968933669
train,9,153,0,309,saccade,0.3,3987.0,31.0,0.007775269626285428,1583.0,0.39704038123902685,1403.0,0.3518936543767244,1032.0,0.2588412340105342
train,9,154,0,309,saccade,0.3,3669.0,43.0,0.01171981466339602,1347.0,0.3671300081766149,970.0,0.26437721449986373,1395.0,0.3802125919869174
train,9,155,0,309,saccade,0.3,2125.0,25.0,0.011764705882352941,646.0,0.304,716.0,0.33694117647058824,788.0,0.3708235294117647
train,9,156,0,309,saccade,0.3,3969.0,58.0,0.014613252708490804,1425.0,0.35903250188964475,1120.0,0.2821869488536155,1482.0,0.37339380196523053
train,9,157,0,309,saccade,0.3,3489.0,49.0,0.01404413872169676,1089.0,0.31212381771281167,1285.0,0.36830037259959875,1164.0,0.3336199484092863
train,9,158,0,309,saccade,0.3,4394.0,80.0,0.018206645425580335,1450.0,0.3299954483386436,1362.0,0.30996813837050524,1662.0,0.3782430587164315
train,9,159,0,309,saccade,0.3,4510.0,74.0,0.016407982261640797,1435.0,0.3181818181818182,1589.0,0.35232815964523284,1560.0,0.3458980044345898
train,9,160,0,309,saccade,0.3,4554.0,56.0,0.012296881862099254,1844.0,0.4049187527448397,1329.0,0.29183135704874835,1437.0,0.31554677206851117
train,9,161,0,309,saccade,0.3,3239.0,71.0,0.021920345785736338,836.0,0.2581043531954307,1214.0,0.3748070392096326,1260.0,0.38900895338067304
train,9,162,0,309,saccade,0.3,5022.0,68.0,0.013540422142572681,1744.0,0.34727200318598167,1811.0,0.3606133014735165,1535.0,0.30565511748307445
train,9,163,0,309,saccade,0.3,4253.0,77.0,0.018104867152598167,1489.0,0.3501058076651775,1213.0,0.28521043968963083,1628.0,0.3827886197977898
train,9,164,0,309,saccade,0.3,4264.0,54.0,0.012664165103189493,1441.0,0.3379455909943715,1480.0,0.34709193245778613,1397.0,0.3276266416510319
train,9,165,0,309,saccade,0.3,5426.0,94.0,0.017323995576852193,1970.0,0.3630667158127534,1801.0,0.3319203833394766,1749.0,0.3223368964246222
train,9,166,0,309,saccade,0.3,2643.0,27.0,0.01021566401816118,1034.0,0.39122209610291336,843.0,0.318955732122588,793.0,0.30003783579265986
train,9,167,0,309,saccade,0.3,4698.0,90.0,0.019157088122605363,1705.0,0.36292039165602386,1427.0,0.30374627501064283,1656.0,0.3524904214559387
train,9,168,0,309,saccade,0.3,4186.0,56.0,0.013377926421404682,1468.0,0.3506927854753942,1227.0,0.2931199235547062,1547.0,0.3695652173913043
train,9,169,0,309,saccade,0.3,5405.0,56.0,0.01036077705827937,1829.0,0.3383903792784459,2291.0,0.4238667900092507,1341.0,0.2481036077705828
train,9,170,0,309,saccade,0.3,5317.0,45.0,0.008463419221365431,1819.0,0.34211021252586044,2010.0,0.3780327252209893,1533.0,0.2883204814745157
train,9,171,0,309,saccade,0.3,4763.0,48.0,0.010077682133109386,2014.0,0.42284274616838124,1564.0,0.3283644761704808,1233.0,0.25887045979424733
train,9,172,0,309,saccade,0.3,4773.0,59.0,0.012361198407710036,1773.0,0.3714644877435575,1443.0,0.3023255813953488,1616.0,0.33857112926880367
train,9,173,0,309,saccade,0.3,4830.0,46.0,0.009523809523809525,1703.0,0.3525879917184265,1996.0,0.4132505175983437,1177.0,0.24368530020703932
train,9,174,0,309,saccade,0.3,2504.0,22.0,0.00878594249201278,874.0,0.3490415335463259,774.0,0.30910543130990414,878.0,0.3506389776357827
train,9,175,0,309,saccade,0.3,4175.0,48.0,0.011497005988023952,1648.0,0.3947305389221557,1513.0,0.3623952095808383,1062.0,0.2543712574850299
train,9,176,0,309,saccade,0.3,2232.0,25.0,0.011200716845878136,805.0,0.36066308243727596,464.0,0.2078853046594982,988.0,0.44265232974910396
train,9,177,0,309,saccade,0.3,3522.0,39.0,0.011073253833049404,1400.0,0.3975014196479273,1340.0,0.380465644520159,821.0,0.23310618966496308
train,9,178,0,309,saccade,0.3,3591.0,40.0,0.01113895850737956,1378.0,0.3837371205792258,1339.0,0.37287663603453075,914.0,0.25452520189362293
train,9,179,0,309,saccade,0.3,3872.0,58.0,0.014979338842975207,1099.0,0.28383264462809915,1328.0,0.34297520661157027,1503.0,0.3881714876033058
train,9,180,0,309,saccade,0.3,2986.0,35.0,0.01172136637642331,1065.0,0.3566644340254521,1100.0,0.3683858004018754,856.0,0.28667113194909577
train,9,181,0,309,saccade,0.3,4693.0,57.0,0.012145748987854251,1733.0,0.36927338589388453,1587.0,0.3381632218197315,1430.0,0.3047091412742382
train,9,182,0,309,saccade,0.3,4898.0,59.0,0.012045732952225397,1566.0,0.3197223356472029,1804.0,0.36831359738668845,1587.0,0.324009799918334
train,9,183,0,309,saccade,0.3,4939.0,77.0,0.015590200445434299,1805.0,0.36545859485725857,1674.0,0.33893500708645474,1537.0,0.311196598501721
train,9,184,0,309,saccade,0.3,4845.0,69.0,0.014241486068111455,1777.0,0.3667698658410733,1642.0,0.33890608875128997,1495.0,0.30856553147574817
train,9,185,0,309,saccade,0.3,3398.0,51.0,0.015008828722778105,1200.0,0.3531489111241907,1186.0,0.34902884049440847,1063.0,0.31283107710417896
train,9,186,0,309,saccade,0.3,2677.0,13.0,0.004856182293612252,1073.0,0.40082181546507284,986.0,0.3683227493462832,631.0,0.23571161748225625
train,9,187,0,309,saccade,0.3,4771.0,41.0,0.008593586250261999,1863.0,0.39048417522531964,1686.0,0.35338503458394466,1263.0,0.2647243764409977
train,9,188,0,309,saccade,0.3,4790.0,81.0,0.016910229645093946,1749.0,0.3651356993736952,1452.0,0.30313152400835075,1670.0,0.348643006263048
train,9,189,0,309,saccade,0.3,4669.0,59.0,0.012636538873420432,1640.0,0.3512529449560934,1648.0,0.3529663739558792,1440.0,0.30841721996144783
train,9,190,0,309,saccade,0.3,5174.0,66.0,0.012756088132972555,1852.0,0.35794356397371474,1901.0,0.36741399304213374,1487.0,0.2873985311171241
train,9,191,0,309,saccade,0.3,2959.0,35.0,0.011828320378506252,953.0,0.3220682663061845,1009.0,0.34099357891179455,1032.0,0.3487664751605272
train,9,192,0,309,saccade,0.3,4650.0,20.0,0.004301075268817204,1765.0,0.3795698924731183,1729.0,0.3718279569892473,1176.0,0.25290322580645164
